company,Date,Open,High,Low,Close,Adj Close,Volume
ATRO,2019-02-18,33.59,35.599998,33.32,35.040001,35.040001,475800
ATRO,2019-02-25,35.279999,36.810001,33.610001,35.310001,35.310001,744100
ATRO,2019-03-04,35.299999,35.400002,31.65,32.349998,32.349998,706000
ATRO,2019-03-11,31.85,32.130001,30.83,31.08,31.08,1980600
ATRO,2019-03-18,31.1,32.650002,30.33,30.360001,30.360001,599500
ATRO,2019-03-25,30.15,32.790001,29.92,32.720001,32.720001,1043100
ATRO,2019-04-01,33.400002,34.18,32.66,33.419998,33.419998,730400
ATRO,2019-04-08,33.23,33.509998,32.209999,32.810001,32.810001,354300
ATRO,2019-04-15,32.860001,32.990002,31.4,32.110001,32.110001,451600
ATRO,2019-04-22,32.049999,33.509998,31.5,33.130001,33.130001,564300
ATRO,2019-04-29,33.099998,34.27,32.689999,33.490002,33.490002,711400
ATRO,2019-05-06,32.970001,40.0,32.740002,39.470001,39.470001,1812200
ATRO,2019-05-13,39.169998,42.48,38.57,41.349998,41.349998,1285800
ATRO,2019-05-20,41.41,42.939999,40.84,41.389999,41.389999,1058600
ATRO,2019-05-27,41.580002,41.950001,40.240002,40.669998,40.669998,1056300
ATRO,2019-06-03,40.560001,44.34,40.509998,42.73,42.73,1338300
ATRO,2019-06-10,43.0,44.220001,38.650002,39.490002,39.490002,1604200
ATRO,2019-06-17,39.720001,39.720001,37.549999,39.09,39.09,2225300
ATRO,2019-06-24,39.09,41.970001,39.09,40.220001,40.220001,2394400
ATRO,2019-07-01,41.470001,42.080002,40.110001,40.869999,40.869999,1062200
ATRO,2019-07-08,40.700001,40.77,38.02,38.990002,38.990002,1217800
ATRO,2019-07-15,39.0,39.259998,37.82,37.91,37.91,985600
ATRO,2019-07-22,37.950001,38.66,37.380001,37.82,37.82,1512700
ATRO,2019-07-29,37.830002,38.040001,35.240002,35.560001,35.560001,1061500
ATRO,2019-08-05,31.75,32.119999,26.6,27.51,27.51,3000300
ATRO,2019-08-12,27.24,27.530001,25.85,26.5,26.5,1898700
ATRO,2019-08-19,26.799999,28.42,26.15,27.68,27.68,1714600
ATRO,2019-08-26,28.01,28.6,26.540001,27.51,27.51,1832000
ATRO,2019-09-02,27.23,28.700001,26.98,27.559999,27.559999,976000
ATRO,2019-09-09,27.59,31.209999,27.309999,31.1,31.1,1302400
ATRO,2019-09-16,31.110001,33.02,30.360001,31.190001,31.190001,2436700
ATRO,2019-09-23,31.280001,31.43,28.48,29.0,29.0,1150600
ATRO,2019-09-30,29.190001,30.129999,27.75,29.41,29.41,973000
ATRO,2019-10-07,29.309999,30.02,28.27,29.559999,29.559999,865900
ATRO,2019-10-14,29.41,31.190001,29.16,29.43,29.43,752100
ATRO,2019-10-21,29.49,30.34,28.209999,30.049999,30.049999,1089800
ATRO,2019-10-28,30.09,31.42,28.24,31.15,31.15,2005600
ATRO,2019-11-04,31.299999,33.240002,29.5,31.07,31.07,1430700
ATRO,2019-11-11,30.83,31.469999,29.82,30.67,30.67,654500
ATRO,2019-11-18,30.57,30.719999,28.84,28.889999,28.889999,836900
ATRO,2019-11-25,29.0,30.25,28.82,29.15,29.15,454500
ATRO,2019-12-02,29.200001,30.24,28.35,30.040001,30.040001,990500
ATRO,2019-12-09,29.860001,30.34,28.940001,29.26,29.26,1031500
ATRO,2019-12-16,28.92,29.559999,27.870001,28.52,28.52,2426700
ATRO,2019-12-23,28.610001,28.780001,27.889999,28.219999,28.219999,736900
ATRO,2019-12-30,28.33,28.639999,27.549999,28.540001,28.540001,660200
ATRO,2020-01-06,28.49,28.969999,27.51,28.07,28.07,1200000
ATRO,2020-01-13,28.18,29.110001,27.91,28.9,28.9,882100
ATRO,2020-01-20,28.700001,28.76,27.4,28.049999,28.049999,1093600
ATRO,2020-01-27,27.84,28.379999,25.139999,25.200001,25.200001,1109400
ATRO,2020-02-03,25.040001,27.209999,24.93,25.52,25.52,1117000
ATRO,2020-02-10,25.440001,25.85,25.059999,25.190001,25.190001,615500
ATRO,2020-02-17,25.030001,25.17,23.83,24.549999,24.549999,865300
ATRO,2020-02-24,23.780001,24.110001,18.700001,20.27,20.27,1711600
ATRO,2020-03-02,20.299999,21.290001,17.299999,18.209999,18.209999,1182400
ATRO,2020-03-09,16.860001,17.629999,12.31,14.71,14.71,1979300
ATRO,2020-03-16,8.0,14.5,7.14,7.37,7.37,2293700
ATRO,2020-03-23,7.93,9.83,6.99,9.36,9.36,3841500
ATRO,2020-03-30,9.34,9.5,7.12,7.37,7.37,2020200
ATRO,2020-04-06,7.84,10.22,7.74,9.57,9.57,2253500
ATRO,2020-04-13,9.49,9.66,7.47,8.09,8.09,1869800
ATRO,2020-04-20,7.9,8.35,7.6,7.98,7.98,1392500
ATRO,2020-04-27,8.06,9.9,8.0,8.82,8.82,1522600
ATRO,2020-05-04,8.62,8.94,7.09,8.78,8.78,2531800
ATRO,2020-05-11,8.77,9.09,7.1,7.69,7.69,1924600
ATRO,2020-05-18,8.14,9.5,8.14,9.0,9.0,1256000
ATRO,2020-05-25,9.47,10.05,8.67,9.13,9.13,2264400
ATRO,2020-06-01,9.17,15.57,9.13,15.31,15.31,3373900
ATRO,2020-06-08,15.89,16.799999,10.15,11.11,11.11,3495600
ATRO,2020-06-15,10.47,11.99,9.81,10.09,10.09,4398600
ATRO,2020-06-22,10.06,10.73,8.8,10.03,10.03,3394400
ATRO,2020-06-29,10.25,10.95,9.87,9.91,9.91,1264600
ATRO,2020-07-06,10.24,10.49,8.63,9.2,9.2,1167900
ATRO,2020-07-13,9.34,9.94,9.01,9.32,9.32,1366100
ATRO,2020-07-20,9.18,9.8,8.78,9.02,9.02,1185500
ATRO,2020-07-27,8.93,9.26,8.12,8.7,8.7,1154300
ATRO,2020-08-03,8.62,10.74,8.51,10.69,10.69,1442900
ATRO,2020-08-10,10.79,11.56,9.85,10.33,10.33,1336800
ATRO,2020-08-17,10.46,10.95,9.26,9.32,9.32,943800
ATRO,2020-08-24,9.41,9.74,9.16,9.68,9.68,947000
ATRO,2020-08-31,9.58,9.58,8.7,8.83,8.83,1291000
ATRO,2020-09-07,8.7,8.81,7.76,8.14,8.14,693200
ATRO,2020-09-14,8.22,9.14,7.89,9.0,9.0,1566100
ATRO,2020-09-21,8.67,8.73,7.42,7.87,7.87,1324100
ATRO,2020-09-28,8.0,8.29,7.62,8.05,8.05,832100
ATRO,2020-10-05,8.12,8.45,7.72,8.24,8.24,794000
ATRO,2020-10-12,8.29,8.43,7.6,7.74,7.74,1285500
ATRO,2020-10-19,7.77,7.93,7.39,7.52,7.52,795200
ATRO,2020-10-26,7.58,7.63,6.3,6.4,6.4,2112400
ATRO,2020-11-02,6.51,7.17,6.32,6.79,6.79,1462500
ATRO,2020-11-09,7.55,9.21,7.52,8.71,8.71,3550600
ATRO,2020-11-16,9.08,11.45,8.55,11.28,11.28,3143700
ATRO,2020-11-23,12.27,13.6,11.84,12.3,12.3,2552900
ATRO,2020-11-30,12.2,13.18,11.25,13.15,13.15,2635600
ATRO,2020-12-07,13.12,13.24,11.48,11.68,11.68,1751000
ATRO,2020-12-14,11.91,12.59,11.57,12.4,12.4,1529800
ATRO,2020-12-21,11.85,13.5,11.71,13.08,13.08,1404000
ATRO,2020-12-28,13.25,14.11,12.58,13.23,13.23,1048100
ATRO,2021-01-04,13.34,13.44,12.0,13.14,13.14,1418200
ATRO,2021-01-11,12.85,14.72,12.8,14.14,14.14,1477600
ATRO,2021-01-18,14.42,14.8,14.03,14.67,14.67,1134300
ATRO,2021-01-25,14.64,14.66,12.41,12.46,12.46,2354200
ATRO,2021-02-01,12.59,14.31,12.11,14.08,14.08,1029000
ATRO,2021-02-08,14.29,15.95,14.14,15.74,15.74,1606400
ATRO,2021-02-15,15.97,16.9,15.67,16.6,16.6,807100
ATRO,2021-02-22,16.58,17.77,14.87,15.8,15.8,2056000
ATRO,2021-03-01,16.440001,17.16,14.79,15.77,15.77,1408900
ATRO,2021-03-08,15.88,18.58,15.38,18.41,18.41,1229900
ATRO,2021-03-15,18.68,19.58,17.24,18.780001,18.780001,1823500
ATRO,2021-03-22,18.76,18.83,15.97,17.33,17.33,1237600
ATRO,2021-03-29,17.17,18.49,17.08,18.24,18.24,934600
ATRO,2021-04-05,18.43,18.870001,17.9,18.360001,18.360001,651700
ATRO,2021-04-12,18.620001,18.620001,16.889999,17.360001,17.360001,651500
ATRO,2021-04-19,17.27,17.450001,16.17,17.190001,17.190001,803400
ATRO,2021-04-26,17.34,17.780001,17.0,17.41,17.41,527300
ATRO,2021-05-03,17.57,18.219999,15.51,15.61,15.61,1146300
ATRO,2021-05-10,15.69,16.620001,15.12,16.09,16.09,1074600
ATRO,2021-05-17,15.97,16.15,15.2,15.99,15.99,640100
ATRO,2021-05-24,16.01,17.280001,16.0,16.959999,16.959999,662600
ATRO,2021-05-31,17.18,18.27,16.99,18.24,18.24,521500
ATRO,2021-06-07,18.33,19.42,18.02,19.23,19.23,690900
ATRO,2021-06-14,19.379999,20.93,17.35,17.389999,17.389999,2477500
ATRO,2021-06-21,17.440001,18.26,17.139999,17.549999,17.549999,1282100
ATRO,2021-06-28,17.42,18.059999,16.370001,17.809999,17.809999,754500
ATRO,2021-07-05,17.98,19.0,16.620001,18.43,18.43,692500
ATRO,2021-07-12,18.219999,19.280001,18.190001,18.93,18.93,948800
ATRO,2021-07-19,17.940001,19.09,16.969999,17.42,17.42,1341800
ATRO,2021-07-26,17.459999,17.950001,16.959999,17.08,17.08,517800
ATRO,2021-08-02,17.16,17.74,15.1,15.56,15.56,1018600
ATRO,2021-08-09,15.4,15.44,13.55,13.59,13.59,1542400
ATRO,2021-08-16,13.57,14.28,12.54,13.14,13.14,828900
ATRO,2021-08-23,13.3,14.03,12.93,13.9,13.9,531700
ATRO,2021-08-30,14.06,14.06,13.26,13.69,13.69,406700
ATRO,2021-09-06,13.58,13.88,13.02,13.19,13.19,369700
ATRO,2021-09-13,13.36,13.78,12.59,12.61,12.61,1031900
ATRO,2021-09-20,12.82,14.26,12.55,14.11,14.11,805600
ATRO,2021-09-27,14.24,14.87,13.93,14.84,14.84,669600
ATRO,2021-10-04,14.78,14.96,13.74,13.9,13.9,388300
ATRO,2021-10-11,14.08,14.36,13.27,14.13,14.13,442000
ATRO,2021-10-18,13.94,13.94,13.14,13.27,13.27,414800
ATRO,2021-10-25,13.24,13.96,12.57,12.9,12.9,515600
ATRO,2021-11-01,12.9,14.58,12.9,14.55,14.55,443800
ATRO,2021-11-08,14.0,14.78,13.26,14.14,14.14,720700
ATRO,2021-11-15,14.32,14.47,12.65,12.7,12.7,632400
ATRO,2021-11-22,13.05,13.07,10.81,11.42,11.42,518600
ATRO,2021-11-29,11.48,11.52,9.94,10.04,10.04,1400200
ATRO,2021-12-06,10.22,11.32,10.08,10.7,10.7,747700
ATRO,2021-12-13,10.59,12.22,10.0,11.22,11.22,1753100
ATRO,2021-12-20,10.81,11.87,10.35,11.7,11.7,587700
ATRO,2021-12-27,11.73,12.32,11.53,12.0,12.0,697300
ATRO,2022-01-03,12.05,13.76,11.92,13.63,13.63,761800
ATRO,2022-01-10,13.57,13.75,12.48,13.11,13.11,734500
ATRO,2022-01-17,13.21,13.24,12.08,12.36,12.36,699500
ATRO,2022-01-24,12.14,13.27,11.24,11.94,11.94,874500
ATRO,2022-01-31,11.79,12.55,11.11,11.38,11.38,694800
ATRO,2022-02-07,11.44,13.55,11.38,13.5,13.5,977000
ATRO,2022-02-14,13.55,14.57,13.03,13.93,13.93,672900
ATRO,2022-02-21,13.76,14.29,13.06,14.23,14.23,449800
ATRO,2022-02-28,14.25,14.87,12.33,12.9,12.9,691500
ATRO,2022-03-07,13.0,13.99,12.78,12.78,12.78,838300
ATRO,2022-03-14,12.89,13.37,12.64,13.14,13.14,1322200
ATRO,2022-03-21,13.12,14.38,12.86,13.74,13.74,1280300
ATRO,2022-03-28,13.7,13.8,12.68,13.02,13.02,635100
ATRO,2022-04-04,13.0,13.11,11.0,11.37,11.37,660800
ATRO,2022-04-11,11.28,12.26,11.2,11.97,11.97,257000
ATRO,2022-04-18,11.94,12.01,10.92,10.98,10.98,401300
ATRO,2022-04-25,10.83,11.17,9.24,9.69,9.69,791200
ATRO,2022-05-02,9.62,11.38,9.34,10.73,10.73,956800
ATRO,2022-05-09,10.45,11.12,9.67,10.71,10.71,760100
ATRO,2022-05-16,10.7,11.4,9.9,10.15,10.15,472800
ATRO,2022-05-23,10.15,10.6,9.53,10.55,10.55,456900
ATRO,2022-05-30,10.53,10.93,10.37,10.74,10.74,306400
ATRO,2022-06-06,10.87,11.71,10.64,11.51,11.51,513500
ATRO,2022-06-13,11.16,11.65,10.15,11.08,11.08,1354200
ATRO,2022-06-20,11.22,11.45,10.39,10.76,10.76,469400
ATRO,2022-06-27,10.87,11.12,9.68,9.83,9.83,268700
